Incident ID,Date,Site,Country,Incident Type,Severity,Shift,Response Time (min),Badge Access,CCTV Alert,Visitor,Outcome
INC01845,2025-11-28,Singapore,Singapore,CCTV Offline,Medium,Night,18,Yes,Yes,Yes,Resolved
INC01846,2026-04-30,Dublin,Ireland,Emergency Exit Misuse,High,Day,20,No,Yes,No,Confirmed
INC01847,2025-03-16,Sydney,Australia,Tailgating,High,Day,15,No,Yes,No,Resolved
INC01848,2025-10-06,London,UK,Unauthorized Access,High,Day,2,Yes,No,Yes,Resolved
INC01849,2026-05-24,Singapore,Singapore,Suspicious Package,High,Evening,9,Yes,Yes,Yes,Confirmed
INC01850,2026-05-24,Berlin,Germany,Door Forced Open,High,Day,14,Yes,Yes,Yes,Confirmed
INC01851,2026-03-17,Singapore,Singapore,Suspicious Package,Critical,Night,17,Yes,Yes,No,Confirmed
INC01852,2026-05-18,Sydney,Australia,Lost Badge,Low,Day,8,No,Yes,No,Under Investigation
INC01853,2025-01-29,Austin,USA,Door Forced Open,Critical,Evening,7,Yes,Yes,No,Confirmed
INC01854,2025-08-01,Berlin,Germany,Badge Misuse,Medium,Night,13,No,Yes,No,Resolved
INC01855,2026-01-27,Dublin,Ireland,Lost Badge,Low,Evening,10,N/A,Yes,No,Resolved
INC01856,2025-06-12,Austin,USA,Lost Badge,Low,Day,14,Yes,Yes,No,Resolved
INC01857,2026-04-13,Sydney,Australia,Visitor Policy Violation,Medium,Night,13,Yes,Yes,Yes,Under Investigation
INC01858,2026-03-22,Sydney,Australia,Visitor Policy Violation,Medium,Day,8,Yes,Yes,No,Confirmed
INC01859,2026-01-30,Dublin,Ireland,Unauthorized Access,High,Night,16,N/A,Yes,No,Confirmed
INC01860,2026-04-27,Singapore,Singapore,Badge Misuse,High,Evening,8,Yes,Yes,No,Confirmed
INC01861,2026-03-28,Berlin,Germany,Suspicious Package,Critical,Night,21,Yes,Yes,No,Confirmed
INC01862,2026-04-23,Tokyo,Japan,Lost Badge,Low,Evening,16,No,Yes,No,Confirmed
INC01863,2026-03-13,Austin,USA,CCTV False Alarm,Low,Evening,7,No,Yes,No,False Alarm
INC01864,2025-10-16,Tokyo,Japan,Suspicious Package,High,Day,26,Yes,Yes,No,Confirmed
INC01865,2025-09-21,Dublin,Ireland,Suspicious Person,Medium,Day,13,Yes,Yes,No,Resolved
INC01866,2025-09-22,Singapore,Singapore,Suspicious Package,Critical,Night,3,Yes,Yes,Yes,Under Investigation
INC01867,2025-06-25,Berlin,Germany,Suspicious Person,Medium,Evening,12,Yes,Yes,No,Confirmed
INC01868,2025-06-11,Singapore,Singapore,Suspicious Package,High,Day,13,Yes,Yes,No,Confirmed
INC01869,2026-05-06,Austin,USA,Tailgating,Medium,Day,12,Yes,No,No,Confirmed
INC01870,2025-05-16,Berlin,Germany,Badge Misuse,High,Evening,6,No,Yes,Yes,Confirmed
INC01871,2026-01-26,Dublin,Ireland,Suspicious Package,High,Night,14,No,Yes,No,Confirmed
INC01872,2025-07-28,Tokyo,Japan,Unauthorized Access,Medium,Night,10,No,Yes,No,Under Investigation
INC01873,2026-04-28,Berlin,Germany,Lost Badge,Medium,Evening,18,Yes,No,No,Resolved
INC01874,2025-07-13,London,UK,Suspicious Person,High,Evening,10,Yes,Yes,No,Confirmed
INC01875,2025-07-29,Singapore,Singapore,CCTV Offline,Medium,Day,11,No,Yes,No,Confirmed
INC01876,2025-07-07,Singapore,Singapore,Lost Badge,Medium,Evening,15,Yes,Yes,Yes,Confirmed
INC01877,2026-02-10,Sydney,Australia,Suspicious Package,High,Evening,13,Yes,Yes,No,Under Investigation
INC01878,2025-02-21,Tokyo,Japan,Door Forced Open,Critical,Day,5,Yes,No,Yes,Confirmed
INC01879,2025-09-27,Sydney,Australia,CCTV False Alarm,Low,Day,12,Yes,Yes,Yes,False Alarm
INC01880,2025-10-15,Tokyo,Japan,Tailgating,Medium,Day,13,Yes,Yes,No,Confirmed
INC01881,2025-06-06,Austin,USA,Lost Badge,Low,Day,9,Yes,Yes,No,Under Investigation
INC01882,2025-08-13,Singapore,Singapore,Lost Badge,Low,Day,9,Yes,Yes,No,Resolved
INC01883,2026-01-09,London,UK,Emergency Exit Misuse,High,Night,12,No,Yes,No,Resolved
INC01884,2026-01-15,Tokyo,Japan,Lost Badge,Low,Day,11,Yes,Yes,No,Under Investigation
INC01885,2025-08-10,Dublin,Ireland,CCTV False Alarm,Low,Day,10,No,Yes,No,False Alarm
INC01886,2025-06-16,Sydney,Australia,Unauthorized Access,Medium,Day,23,N/A,Yes,Yes,Confirmed
INC01887,2026-02-28,Tokyo,Japan,Tailgating,High,Night,15,No,Yes,No,Confirmed
INC01888,2025-09-24,Sydney,Australia,Emergency Exit Misuse,High,Day,10,Yes,Yes,No,Under Investigation
INC01889,2025-08-21,Austin,USA,Suspicious Person,Medium,Day,2,Yes,Yes,No,Confirmed
INC01890,2025-02-11,London,UK,Door Forced Open,High,Day,9,No,Yes,No,Confirmed
INC01891,2026-05-13,Dublin,Ireland,Suspicious Person,Medium,Night,12,Yes,No,No,Confirmed
INC01892,2026-04-14,London,UK,Unauthorized Access,Medium,Day,15,N/A,Yes,No,Under Investigation
INC01893,2025-03-17,Berlin,Germany,Suspicious Package,Critical,Evening,10,No,Yes,Yes,Confirmed
INC01894,2025-09-15,Singapore,Singapore,Suspicious Package,Critical,Day,12,No,Yes,No,Under Investigation
INC01895,2025-05-26,London,UK,CCTV False Alarm,Low,Day,21,No,Yes,No,False Alarm
INC01896,2025-10-24,Austin,USA,Door Forced Open,High,Day,5,Yes,Yes,Yes,Resolved
INC01897,2025-07-16,Dublin,Ireland,Suspicious Package,High,Night,18,Yes,Yes,Yes,Under Investigation
INC01898,2025-01-19,Dublin,Ireland,Suspicious Person,High,Night,7,Yes,No,No,Confirmed
INC01899,2025-06-20,Tokyo,Japan,Tailgating,High,Evening,16,No,Yes,No,Confirmed
INC01900,2025-07-06,Tokyo,Japan,Lost Badge,Medium,Evening,12,Yes,Yes,Yes,Under Investigation
INC01901,2026-04-09,Tokyo,Japan,Visitor Policy Violation,Low,Day,16,No,Yes,No,Confirmed
INC01902,2025-03-27,Berlin,Germany,Unauthorized Access,High,Day,9,Yes,Yes,Yes,Confirmed
INC01903,2025-11-27,Austin,USA,Door Forced Open,Critical,Day,23,No,Yes,Yes,Confirmed
INC01904,2025-06-07,Berlin,Germany,Lost Badge,Medium,Day,6,No,Yes,No,Confirmed
INC01905,2025-12-10,Austin,USA,Tailgating,High,Day,8,Yes,Yes,No,Confirmed
INC01906,2025-08-18,London,UK,Lost Badge,Low,Day,6,No,Yes,No,Confirmed
INC01907,2026-01-17,Austin,USA,Unauthorized Access,Medium,Night,11,No,Yes,No,Confirmed
INC01908,2026-02-16,Berlin,Germany,CCTV Offline,Medium,Evening,6,Yes,Yes,No,Confirmed
INC01909,2025-11-09,Tokyo,Japan,Suspicious Person,Medium,Day,12,No,Yes,No,Confirmed
INC01910,2025-11-18,Sydney,Australia,CCTV False Alarm,Low,Day,2,Yes,Yes,No,False Alarm
INC01911,2025-05-02,Berlin,Germany,Suspicious Person,High,Night,5,Yes,Yes,Yes,Confirmed
INC01912,2025-07-07,Berlin,Germany,Door Forced Open,High,Day,7,Yes,Yes,Yes,Confirmed
INC01913,2025-04-26,Dublin,Ireland,CCTV Offline,Medium,Night,10,Yes,No,No,Resolved
INC01914,2026-04-03,London,UK,Unauthorized Access,High,Night,17,Yes,Yes,No,Confirmed
INC01915,2026-06-11,Dublin,Ireland,Suspicious Package,Critical,Evening,11,Yes,Yes,No,Confirmed
INC01916,2025-12-23,Bangalore,India,Door Forced Open,High,Day,9,No,Yes,No,Confirmed
INC01917,2025-02-17,Berlin,Germany,Lost Badge,Low,Day,10,Yes,Yes,Yes,Resolved
INC01918,2025-06-25,Tokyo,Japan,CCTV Offline,Medium,Night,14,No,Yes,No,Confirmed
INC01919,2026-04-14,Berlin,Germany,CCTV Offline,Medium,Day,12,No,Yes,No,Under Investigation
INC01920,2026-05-11,Berlin,Germany,Emergency Exit Misuse,Medium,Day,2,Yes,Yes,No,Resolved
INC01921,2025-09-11,Berlin,Germany,Door Forced Open,Critical,Evening,8,No,Yes,Yes,Confirmed
INC01922,2025-06-06,Austin,USA,Lost Badge,Low,Night,13,Yes,Yes,No,Under Investigation
INC01923,2025-03-06,Tokyo,Japan,Door Forced Open,Critical,Night,7,No,Yes,No,Confirmed
INC01924,2025-02-14,Sydney,Australia,CCTV False Alarm,Low,Day,11,Yes,Yes,No,False Alarm
INC01925,2025-09-30,Austin,USA,Tailgating,Medium,Night,12,Yes,Yes,No,Confirmed
INC01926,2025-09-10,London,UK,Badge Misuse,High,Evening,13,Yes,Yes,No,Confirmed
INC01927,2026-02-13,Bangalore,India,Door Forced Open,Critical,Day,3,No,Yes,No,Confirmed
INC01928,2025-06-16,Sydney,Australia,Lost Badge,Medium,Evening,10,Yes,Yes,No,Confirmed
INC01929,2025-01-24,Bangalore,India,CCTV False Alarm,Low,Night,5,Yes,Yes,No,False Alarm
INC01930,2026-02-10,Dublin,Ireland,Unauthorized Access,High,Evening,14,Yes,Yes,No,Confirmed
INC01931,2025-12-27,Dublin,Ireland,Emergency Exit Misuse,High,Day,8,Yes,Yes,No,Confirmed
INC01932,2025-10-23,Dublin,Ireland,Unauthorized Access,High,Evening,3,No,Yes,No,Confirmed
INC01933,2025-01-29,London,UK,Visitor Policy Violation,Medium,Night,11,No,Yes,No,Resolved
INC01934,2025-02-02,Bangalore,India,Badge Misuse,Medium,Day,16,Yes,Yes,No,Confirmed
INC01935,2025-07-03,Dublin,Ireland,CCTV Offline,Medium,Day,10,Yes,Yes,Yes,Confirmed
INC01936,2025-11-09,Singapore,Singapore,Emergency Exit Misuse,Medium,Day,21,No,Yes,Yes,Confirmed
INC01937,2026-03-02,Sydney,Australia,Suspicious Person,Medium,Evening,15,Yes,No,No,Under Investigation
INC01938,2025-12-20,Bangalore,India,Tailgating,Medium,Day,11,No,Yes,No,Confirmed
INC01939,2026-01-02,Tokyo,Japan,Emergency Exit Misuse,Medium,Day,10,Yes,Yes,No,Under Investigation
INC01940,2026-05-30,Dublin,Ireland,Visitor Policy Violation,Medium,Evening,13,No,No,No,Resolved
INC01941,2025-02-05,Sydney,Australia,Door Forced Open,Critical,Night,18,Yes,Yes,No,Confirmed
INC01942,2025-09-16,Dublin,Ireland,Suspicious Person,High,Night,13,Yes,Yes,Yes,Confirmed
INC01943,2026-01-19,Tokyo,Japan,Visitor Policy Violation,Medium,Night,18,Yes,Yes,Yes,Confirmed
INC01944,2025-05-21,Tokyo,Japan,Suspicious Package,High,Night,22,Yes,Yes,Yes,Under Investigation
INC01945,2025-08-09,Austin,USA,Unauthorized Access,Medium,Day,18,Yes,Yes,No,Confirmed
INC01946,2025-11-30,Berlin,Germany,Suspicious Person,High,Evening,9,Yes,Yes,No,Confirmed
INC01947,2026-05-16,Singapore,Singapore,CCTV Offline,Medium,Day,18,Yes,Yes,Yes,Confirmed
INC01948,2025-07-09,Bangalore,India,Tailgating,Medium,Day,2,No,No,Yes,Resolved
INC01949,2026-04-20,Sydney,Australia,Lost Badge,Low,Evening,6,Yes,Yes,No,Resolved
INC01950,2025-06-25,Tokyo,Japan,Emergency Exit Misuse,High,Evening,12,Yes,Yes,Yes,Resolved
INC01951,2026-05-30,Austin,USA,Badge Misuse,Medium,Day,9,Yes,Yes,No,Confirmed
INC01952,2025-09-22,Bangalore,India,Badge Misuse,High,Evening,16,Yes,Yes,No,Resolved
INC01953,2026-06-26,Singapore,Singapore,Badge Misuse,Medium,Day,10,Yes,No,No,Confirmed
INC01954,2025-10-24,Dublin,Ireland,Suspicious Package,High,Day,2,No,Yes,Yes,Confirmed
INC01955,2025-08-11,Bangalore,India,Lost Badge,Low,Day,3,Yes,Yes,No,Confirmed
INC01956,2026-06-03,Austin,USA,Visitor Policy Violation,Low,Evening,16,Yes,Yes,No,Confirmed
INC01957,2025-10-20,Austin,USA,CCTV False Alarm,Low,Day,14,Yes,Yes,Yes,False Alarm
INC01958,2025-08-06,Sydney,Australia,Suspicious Person,High,Day,7,No,Yes,No,Resolved
INC01959,2026-05-05,Bangalore,India,Unauthorized Access,Medium,Day,13,Yes,Yes,No,Resolved
INC01960,2025-03-08,Austin,USA,Suspicious Package,High,Evening,15,N/A,Yes,No,Confirmed
INC01961,2025-12-16,Dublin,Ireland,Visitor Policy Violation,Medium,Day,18,Yes,Yes,Yes,Confirmed
INC01962,2026-06-29,Tokyo,Japan,CCTV False Alarm,Low,Evening,14,No,No,No,False Alarm
INC01963,2026-02-24,Tokyo,Japan,Door Forced Open,High,Night,9,Yes,Yes,No,Resolved
INC01964,2026-03-25,Dublin,Ireland,Suspicious Package,High,Evening,8,Yes,No,No,Resolved
INC01965,2025-05-10,Sydney,Australia,Badge Misuse,High,Night,19,No,Yes,Yes,Confirmed
INC01966,2025-11-03,Sydney,Australia,CCTV Offline,Medium,Night,9,Yes,Yes,No,Under Investigation
INC01967,2026-06-26,London,UK,CCTV False Alarm,Low,Night,8,No,No,No,False Alarm
INC01968,2025-06-13,Singapore,Singapore,Visitor Policy Violation,Medium,Night,24,Yes,Yes,No,Confirmed
INC01969,2026-05-30,Singapore,Singapore,Emergency Exit Misuse,Medium,Day,9,Yes,Yes,No,Resolved
INC01970,2025-12-11,Sydney,Australia,CCTV Offline,Medium,Day,16,Yes,No,Yes,Resolved
INC01971,2025-02-18,Austin,USA,Unauthorized Access,High,Evening,10,No,No,No,Confirmed
INC01972,2025-01-22,Tokyo,Japan,Unauthorized Access,High,Night,14,No,Yes,No,Resolved
INC01973,2025-01-21,Tokyo,Japan,Lost Badge,Low,Evening,11,Yes,Yes,Yes,Confirmed
INC01974,2025-11-19,Austin,USA,Suspicious Package,High,Day,9,Yes,Yes,No,Confirmed
INC01975,2025-05-06,Tokyo,Japan,CCTV Offline,Medium,Night,16,No,Yes,No,Confirmed
INC01976,2026-02-16,London,UK,Badge Misuse,High,Day,13,Yes,Yes,Yes,Confirmed
INC01977,2025-09-05,Berlin,Germany,Suspicious Package,Critical,Day,12,Yes,Yes,No,Under Investigation
INC01978,2025-10-26,Berlin,Germany,Unauthorized Access,High,Evening,10,Yes,Yes,No,Under Investigation
INC01979,2026-01-01,Berlin,Germany,Lost Badge,Medium,Evening,6,Yes,Yes,No,Resolved
INC01980,2025-09-03,Bangalore,India,Emergency Exit Misuse,Medium,Night,20,Yes,Yes,Yes,Confirmed
INC01981,2025-12-18,Berlin,Germany,Emergency Exit Misuse,High,Day,15,Yes,Yes,No,Confirmed
INC01982,2026-04-18,Berlin,Germany,Unauthorized Access,Medium,Night,9,N/A,Yes,No,Confirmed
INC01983,2026-01-18,Dublin,Ireland,Visitor Policy Violation,Medium,Day,13,No,Yes,Yes,Under Investigation
INC01984,2025-08-02,Bangalore,India,Suspicious Person,Medium,Evening,11,Yes,No,No,Confirmed
INC01985,2026-06-26,Dublin,Ireland,Emergency Exit Misuse,High,Evening,12,Yes,Yes,Yes,Confirmed
INC01986,2025-01-04,Bangalore,India,Visitor Policy Violation,Medium,Day,8,Yes,Yes,No,Under Investigation
INC01987,2025-12-26,Sydney,Australia,Suspicious Person,High,Night,17,No,Yes,No,Under Investigation
INC01988,2025-07-21,Austin,USA,CCTV False Alarm,Low,Evening,17,Yes,No,No,False Alarm
INC01989,2025-10-05,London,UK,Unauthorized Access,High,Night,13,Yes,Yes,Yes,Confirmed
INC01990,2026-04-27,London,UK,CCTV Offline,Medium,Day,3,Yes,Yes,No,Confirmed
INC01991,2026-05-02,Singapore,Singapore,Lost Badge,Medium,Day,3,Yes,Yes,No,Resolved
INC01992,2026-03-06,London,UK,Badge Misuse,Medium,Evening,14,N/A,Yes,Yes,Confirmed
INC01993,2025-03-11,Dublin,Ireland,Door Forced Open,High,Night,10,No,No,No,Resolved
INC01994,2025-10-02,Tokyo,Japan,CCTV False Alarm,Low,Day,9,No,Yes,Yes,False Alarm
INC01995,2025-08-09,Sydney,Australia,Suspicious Package,High,Day,14,No,No,No,Confirmed
INC01996,2025-05-28,Sydney,Australia,Suspicious Package,High,Day,16,Yes,Yes,No,Confirmed
INC01997,2026-02-21,Sydney,Australia,Door Forced Open,Critical,Night,12,Yes,Yes,No,Confirmed
INC01998,2025-08-08,Dublin,Ireland,Tailgating,High,Night,14,Yes,Yes,No,Resolved
INC01999,2026-03-18,Bangalore,India,Lost Badge,Medium,Day,15,Yes,Yes,No,Confirmed
INC02000,2025-02-02,Austin,USA,Tailgating,Medium,Night,14,Yes,Yes,Yes,Under Investigation
